EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-552,Fog,Severe,1/2/2017 1:50,1/2/2017 3:30,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-553,Fog,Severe,1/2/2017 4:50,1/2/2017 6:10,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-554,Fog,Severe,1/2/2017 6:50,1/2/2017 7:50,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-555,Cold,Severe,1/2/2017 13:20,1/2/2017 19:30,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-556,Snow,Light,1/4/2017 13:50,1/4/2017 23:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-557,Snow,Moderate,1/4/2017 23:55,1/5/2017 0:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-558,Snow,Light,1/5/2017 0:15,1/5/2017 1:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-559,Snow,Light,1/5/2017 4:55,1/5/2017 5:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-560,Snow,Light,1/5/2017 13:55,1/5/2017 14:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-561,Snow,Light,1/5/2017 20:35,1/5/2017 21:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-562,Snow,Light,1/5/2017 22:55,1/5/2017 23:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-563,Snow,Light,1/6/2017 0:15,1/6/2017 0:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-564,Fog,Moderate,1/6/2017 2:15,1/6/2017 2:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-565,Snow,Light,1/6/2017 3:35,1/6/2017 3:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-566,Snow,Light,1/6/2017 6:55,1/6/2017 7:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-567,Snow,Light,1/6/2017 8:15,1/6/2017 13:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-568,Snow,Light,1/9/2017 2:35,1/9/2017 2:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-569,Snow,Light,1/10/2017 8:35,1/10/2017 8:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-570,Snow,Light,1/10/2017 11:15,1/10/2017 11:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-571,Snow,Light,1/14/2017 11:35,1/14/2017 15:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-572,Snow,Light,1/16/2017 7:35,1/16/2017 8:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-573,Rain,Light,1/16/2017 10:15,1/16/2017 10:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-574,Snow,Light,1/16/2017 10:55,1/16/2017 11:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-575,Snow,Light,1/16/2017 13:25,1/16/2017 13:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-576,Snow,Light,1/16/2017 21:14,1/16/2017 21:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-577,Rain,Light,1/16/2017 21:35,1/16/2017 22:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-578,Snow,Light,1/16/2017 22:15,1/16/2017 22:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-579,Rain,Light,1/16/2017 23:35,1/16/2017 23:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-580,Snow,Light,1/16/2017 23:55,1/17/2017 9:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-581,Snow,Light,1/17/2017 9:35,1/17/2017 10:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-582,Snow,Light,1/17/2017 10:35,1/17/2017 15:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-583,Rain,Light,1/17/2017 17:15,1/17/2017 17:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-584,Fog,Severe,1/18/2017 4:35,1/18/2017 5:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-585,Fog,Severe,1/18/2017 6:15,1/18/2017 6:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-586,Fog,Severe,1/19/2017 13:55,1/19/2017 14:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-587,Snow,Light,1/20/2017 1:55,1/20/2017 7:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-588,Snow,Light,1/20/2017 8:55,1/20/2017 9:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-589,Snow,Light,1/20/2017 13:55,1/20/2017 15:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-590,Snow,Light,1/20/2017 16:35,1/20/2017 16:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-591,Snow,Light,1/20/2017 18:15,1/20/2017 19:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-592,Snow,Light,1/20/2017 21:55,1/20/2017 22:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-593,Snow,Light,1/20/2017 22:35,1/20/2017 23:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-594,Snow,Light,1/21/2017 11:15,1/21/2017 11:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-595,Snow,Light,1/21/2017 12:55,1/21/2017 14:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-596,Snow,Light,1/21/2017 19:55,1/21/2017 23:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-597,Snow,Light,1/23/2017 7:35,1/23/2017 9:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-598,Snow,Light,1/24/2017 2:15,1/24/2017 2:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-599,Snow,Light,1/24/2017 3:55,1/24/2017 4:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-600,Snow,Light,1/24/2017 4:55,1/24/2017 6:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-601,Fog,Moderate,1/24/2017 16:55,1/24/2017 17:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-602,Rain,Light,2/8/2017 9:35,2/8/2017 9:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-603,Rain,Light,2/8/2017 12:15,2/8/2017 12:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-604,Storm,Severe,2/8/2017 16:55,2/8/2017 17:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-605,Rain,Light,2/12/2017 18:55,2/12/2017 20:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-606,Rain,Light,2/13/2017 10:15,2/13/2017 10:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-607,Snow,Light,2/13/2017 10:55,2/13/2017 14:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-608,Snow,Light,2/13/2017 14:55,2/13/2017 16:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-609,Rain,Light,2/13/2017 17:35,2/13/2017 18:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-610,Snow,Light,2/13/2017 18:35,2/13/2017 19:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-611,Snow,Light,2/13/2017 21:15,2/13/2017 23:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-612,Snow,Light,2/13/2017 23:35,2/13/2017 23:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-613,Rain,Light,2/19/2017 19:55,2/19/2017 20:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-614,Snow,Light,2/19/2017 20:15,2/19/2017 20:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-615,Snow,Light,2/23/2017 14:35,2/23/2017 15:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-616,Snow,Light,2/23/2017 16:15,2/23/2017 18:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-617,Snow,Light,2/24/2017 14:15,2/24/2017 14:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-618,Snow,Light,2/28/2017 9:35,2/28/2017 10:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-619,Snow,Light,2/28/2017 10:35,2/28/2017 13:26,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-620,Snow,Light,2/28/2017 19:55,2/28/2017 20:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-621,Snow,Light,2/28/2017 20:55,2/28/2017 21:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-622,Rain,Light,3/6/2017 0:36,3/6/2017 0:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-623,Rain,Light,3/6/2017 4:36,3/6/2017 4:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-624,Storm,Severe,3/6/2017 7:56,3/6/2017 8:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-625,Snow,Light,3/6/2017 14:35,3/6/2017 16:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-626,Fog,Moderate,3/6/2017 16:36,3/6/2017 16:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-627,Storm,Severe,3/6/2017 18:56,3/6/2017 19:10,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-628,Storm,Severe,3/12/2017 20:36,3/12/2017 20:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-629,Storm,Severe,3/12/2017 21:16,3/12/2017 21:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-630,Rain,Light,3/24/2017 1:56,3/24/2017 2:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-631,Snow,Light,3/24/2017 7:36,3/24/2017 7:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-632,Rain,Light,3/24/2017 7:56,3/24/2017 8:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-633,Snow,Light,3/24/2017 8:16,3/24/2017 9:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-634,Rain,Light,3/24/2017 9:16,3/24/2017 9:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-635,Snow,Light,3/24/2017 9:36,3/24/2017 10:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-636,Rain,Light,3/24/2017 10:36,3/24/2017 11:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-637,Rain,Light,3/24/2017 12:36,3/24/2017 13:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-638,Snow,Light,3/24/2017 14:36,3/24/2017 15:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-639,Rain,Light,3/26/2017 7:56,3/26/2017 8:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-640,Snow,Light,3/26/2017 8:36,3/26/2017 9:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-641,Rain,Light,3/26/2017 12:16,3/26/2017 12:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-642,Snow,Light,3/26/2017 12:36,3/26/2017 13:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-643,Rain,Light,3/28/2017 12:16,3/28/2017 12:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-644,Rain,Light,3/28/2017 23:16,3/28/2017 23:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-645,Rain,Light,3/31/2017 21:56,3/31/2017 22:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-646,Rain,Light,3/31/2017 23:16,3/31/2017 23:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-647,Snow,Light,4/1/2017 4:56,4/1/2017 5:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-648,Snow,Moderate,4/1/2017 5:16,4/1/2017 5:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-649,Snow,Light,4/1/2017 6:16,4/1/2017 6:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-650,Snow,Light,4/1/2017 6:39,4/1/2017 7:14,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-651,Snow,Light,4/1/2017 8:56,4/1/2017 9:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-652,Snow,Light,4/2/2017 6:56,4/2/2017 7:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-653,Rain,Light,4/2/2017 7:16,4/2/2017 7:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-654,Snow,Light,4/2/2017 7:56,4/2/2017 8:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-655,Snow,Light,4/2/2017 9:36,4/2/2017 10:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-656,Snow,Light,4/2/2017 10:56,4/2/2017 11:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-657,Rain,Light,4/3/2017 10:16,4/3/2017 11:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-658,Snow,Light,4/4/2017 6:16,4/4/2017 8:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-659,Snow,Light,4/4/2017 8:56,4/4/2017 10:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-660,Snow,Light,4/4/2017 11:16,4/4/2017 11:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-661,Snow,Light,4/4/2017 12:16,4/4/2017 14:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-662,Snow,Moderate,4/4/2017 14:16,4/4/2017 14:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-663,Snow,Light,4/4/2017 14:56,4/4/2017 16:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-664,Snow,Light,4/4/2017 22:16,4/4/2017 23:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-665,Snow,Light,4/5/2017 0:16,4/5/2017 0:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-666,Snow,Light,4/5/2017 1:56,4/5/2017 2:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-667,Snow,Light,4/5/2017 4:36,4/5/2017 5:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-668,Rain,Light,4/20/2017 22:36,4/20/2017 22:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-669,Rain,Light,4/21/2017 0:36,4/21/2017 1:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-670,Rain,Light,4/21/2017 8:56,4/21/2017 9:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-671,Rain,Light,4/25/2017 21:56,4/25/2017 22:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-672,Rain,Light,4/25/2017 22:56,4/25/2017 23:15,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-673,Rain,Light,4/25/2017 23:36,4/25/2017 23:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-674,Rain,Light,4/26/2017 0:16,4/26/2017 0:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-675,Rain,Light,4/27/2017 13:56,4/27/2017 14:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-676,Snow,Light,4/27/2017 15:16,4/27/2017 15:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-677,Rain,Light,4/27/2017 15:36,4/27/2017 15:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-678,Storm,Severe,4/27/2017 18:56,4/27/2017 19:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-679,Snow,Light,4/28/2017 22:17,4/28/2017 23:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-680,Fog,Moderate,4/29/2017 0:57,4/29/2017 1:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-681,Rain,Light,5/3/2017 4:17,5/3/2017 4:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-682,Rain,Light,5/3/2017 5:17,5/3/2017 5:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-683,Rain,Light,5/7/2017 0:57,5/7/2017 1:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-684,Rain,Light,5/7/2017 4:17,5/7/2017 4:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-685,Rain,Light,5/7/2017 20:37,5/7/2017 20:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-686,Rain,Light,5/8/2017 1:17,5/8/2017 1:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-687,Rain,Light,5/8/2017 21:57,5/8/2017 22:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-688,Rain,Light,5/8/2017 22:56,5/8/2017 23:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-689,Fog,Moderate,5/9/2017 0:57,5/9/2017 1:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-690,Rain,Light,5/9/2017 4:37,5/9/2017 4:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-691,Rain,Light,5/9/2017 6:37,5/9/2017 7:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-692,Rain,Light,5/9/2017 8:17,5/9/2017 8:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-693,Rain,Light,5/9/2017 12:37,5/9/2017 12:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-694,Rain,Light,5/9/2017 19:16,5/9/2017 20:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-695,Rain,Light,5/9/2017 20:37,5/9/2017 21:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-696,Rain,Light,5/9/2017 21:37,5/9/2017 21:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-697,Rain,Light,5/9/2017 22:37,5/10/2017 0:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-698,Rain,Light,5/10/2017 0:37,5/10/2017 1:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-699,Rain,Light,5/10/2017 4:37,5/10/2017 4:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-700,Rain,Light,5/10/2017 20:37,5/10/2017 20:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-701,Rain,Light,5/10/2017 21:17,5/10/2017 21:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-702,Rain,Light,5/10/2017 21:57,5/10/2017 22:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-703,Rain,Light,5/10/2017 23:17,5/10/2017 23:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-704,Rain,Light,5/11/2017 0:17,5/11/2017 0:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-705,Rain,Moderate,5/11/2017 0:37,5/11/2017 0:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-706,Rain,Light,5/11/2017 0:57,5/11/2017 1:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-707,Rain,Moderate,5/11/2017 1:37,5/11/2017 1:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-708,Snow,Light,5/11/2017 1:57,5/11/2017 2:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-709,Snow,Moderate,5/11/2017 2:16,5/11/2017 2:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-710,Snow,Light,5/11/2017 2:57,5/11/2017 3:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-711,Snow,Moderate,5/11/2017 3:37,5/11/2017 3:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-712,Snow,Light,5/11/2017 3:56,5/11/2017 4:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-713,Fog,Severe,5/11/2017 7:37,5/11/2017 7:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-714,Rain,Light,5/17/2017 0:57,5/17/2017 1:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-715,Rain,Light,5/18/2017 5:37,5/18/2017 5:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-716,Rain,Light,5/18/2017 6:17,5/18/2017 6:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-717,Snow,Light,5/18/2017 6:57,5/18/2017 8:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-718,Rain,Light,5/18/2017 9:57,5/18/2017 11:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-719,Rain,Light,5/18/2017 11:57,5/18/2017 12:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-720,Rain,Light,5/19/2017 22:37,5/19/2017 22:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-721,Rain,Light,5/19/2017 23:17,5/19/2017 23:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-722,Rain,Light,5/20/2017 0:37,5/20/2017 0:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-723,Rain,Light,5/21/2017 22:57,5/21/2017 23:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-724,Rain,Light,5/22/2017 1:57,5/22/2017 2:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-725,Rain,Light,5/22/2017 2:57,5/22/2017 3:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-726,Rain,Light,5/22/2017 3:57,5/22/2017 4:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-727,Rain,Light,5/22/2017 5:17,5/22/2017 5:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-728,Rain,Light,5/22/2017 11:17,5/22/2017 11:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-729,Rain,Light,5/23/2017 5:17,5/23/2017 5:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-730,Rain,Light,5/23/2017 8:57,5/23/2017 10:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-731,Rain,Light,5/26/2017 7:36,5/26/2017 8:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-732,Rain,Light,5/30/2017 1:37,5/30/2017 1:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-733,Rain,Light,5/30/2017 22:56,5/30/2017 23:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-734,Rain,Light,5/30/2017 23:37,5/30/2017 23:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-735,Rain,Light,6/1/2017 19:37,6/1/2017 19:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-736,Rain,Light,6/1/2017 20:17,6/1/2017 20:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-737,Rain,Light,6/1/2017 21:17,6/1/2017 23:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-738,Rain,Light,6/2/2017 0:57,6/2/2017 1:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-739,Rain,Light,6/2/2017 2:17,6/2/2017 2:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-740,Rain,Light,6/2/2017 3:17,6/2/2017 3:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-741,Rain,Light,6/2/2017 23:17,6/2/2017 23:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-742,Rain,Light,6/2/2017 23:57,6/3/2017 0:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-743,Rain,Light,6/5/2017 0:37,6/5/2017 0:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-744,Rain,Light,6/5/2017 1:17,6/5/2017 1:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-745,Rain,Light,6/5/2017 4:17,6/5/2017 4:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-746,Rain,Light,6/5/2017 19:37,6/5/2017 19:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
